,theta,T=1,T=15
37,0.2272510814913438,28.287622992464488,20.818819062520124
38,0.23339300261273144,28.823801788646225,20.752412033075927
39,0.2395349237341191,28.925011117842825,20.756849027833987
40,0.24567684485550678,28.778238499374275,20.76610026759429
41,0.25181876597689445,28.689591273685476,20.563511577767503
42,0.2579606870982821,28.72161103599277,20.109990746454397
43,0.2641026082196698,28.758425788404615,19.69517076186558
44,0.27024452934105747,28.820421858146283,19.572040545968996
45,0.27638645046244514,29.10614298554704,19.65639608857986
46,0.2825283715838328,29.7191208535948,19.687258911982692
47,0.2886702927052205,30.512906487129936,19.52871668166921
48,0.29481221382660816,31.17853220394109,19.251588611954475
49,0.30095413494799583,31.463412381821257,19.04333654320903
50,0.3070960560693835,31.299695527629886,19.06766583336134
51,0.3132379771907712,30.73412214395723,19.29122020649155
52,0.31937989831215885,30.003817965775664,19.484617968774653
53,0.3255218194335465,29.58381586407174,19.476679892651262
54,0.33166374055493414,29.68644143277647,19.3298115879729
55,0.3378056616763218,29.895903609062636,19.216260654152823
56,0.3439475827977095,29.734254109647217,19.256573976802166
57,0.35008950391909716,29.2472323877993,19.500382212338053
58,0.35623142504048483,28.791981234425233,19.943283005401405
59,0.3623733461618725,28.60133429230636,20.534602322372187
60,0.3685152672832602,28.639930559940385,21.186951427940613
61,0.37465718840464785,28.670877432742707,21.72148148958832
62,0.3807991095260355,28.503290852655205,21.88839764325801
63,0.3869410306474232,28.22865198986718,21.598894668683837
64,0.39308295176881086,28.131354032136663,21.08467346237785
65,0.39922487289019853,28.404695088123955,20.71032450815872
66,0.4053667940115862,28.963870073308193,20.67362115903594
67,0.4115087151329739,29.46823100222389,20.90388528182538
68,0.41765063625436155,29.647001619127096,21.175735043576168
69,0.4237925573757492,29.708652071207975,21.315258498123697
70,0.4299344784971369,30.014511043798993,21.310042524695127
71,0.43607639961852457,30.20261111511176,21.207369941912212
72,0.44221832073991224,29.533089817480995,20.976809907860964
73,0.4483602418612999,28.299484981093663,20.57995708343456
74,0.4545021629826876,27.683617002595668,20.163883183116425
75,0.4606440841040752,28.127111499012045,20.015731404693398
76,0.4667860052254629,28.99677389442626,20.23923970165868
77,0.47292792634685055,29.708505585797113,20.58582849025375
78,0.4790698474682382,30.208134532370003,20.71105286297895
79,0.4852117685896259,30.51490961488246,20.528816384131307
80,0.49135368971101356,30.496633772098782,20.26589030405847
81,0.49749561083240124,30.104374839225155,20.21472920328781
82,0.5036375319537889,29.52324437669013,20.454525946823882
83,0.5097794530751766,29.04397958311557,20.81681961488826
84,0.5159213741965643,28.86493497789686,21.11458529615044
85,0.5220632953179519,28.961612360715964,21.2852969759519
86,0.5282052164393396,29.085469697791957,21.31579432883257
87,0.5343471375607273,28.930011323186243,21.2021528998179
88,0.5404890586821149,28.404294351404385,21.051742847621448
89,0.5466309798035026,27.81284353665289,21.066801654623315
90,0.5527729009248903,27.552196897034758,21.343015181679664
91,0.558914822046278,27.545451398166744,21.733577089445024
92,0.5650567431676656,27.39073341343163,21.95003445505523
93,0.5711986642890533,27.080251261863992,21.80334123508134
94,0.577340585410441,27.03645914274136,21.378115110525076
95,0.5834825065318286,27.46189230951193,20.976297935294404
96,0.5896244276532163,28.14338645645805,20.873522738521505
97,0.595766348774604,28.819507774225716,21.13323999716925
98,0.6019082698959917,29.395897065363403,21.631687674202066
99,0.6080501910173793,29.83650689817827,22.18444502551235
100,0.614192112138767,30.013439792721396,22.632010615803654
101,0.6203340332601547,29.77483294991977,22.84972105100119
102,0.6264759543815424,29.22418890275359,22.75987800162154
103,0.63261787550293,28.74458683982111,22.395336189528102
104,0.6387597966243177,28.59571488759045,21.926570178804994
105,0.6449017177457054,28.687708787189404,21.542203221933153
106,0.651043638867093,28.794919822365387,21.3060093360332
107,0.6571855599884806,28.782645835837506,21.18703862581866
108,0.6633274811098683,28.61118699419353,21.16246721901971
109,0.669469402231256,28.301901535898754,21.203985976095957
110,0.6756113233526436,27.964066634796314,21.230702644860504
111,0.6817532444740313,27.78116479257987,21.193835466966917
112,0.687895165595419,27.903374657670888,21.168491947465675
113,0.6940370867168066,28.33925837867772,21.258894518236314
114,0.7001790078381943,28.91485682038189,21.461158126575626
115,0.706320928959582,29.331074721189122,21.663504004571163
116,0.7124628500809697,29.3304846456842,21.69966761904455
117,0.7186047712023573,28.90130228511959,21.451170203653565
118,0.724746692323745,28.298690662530802,21.017993281661123
119,0.7308886134451327,27.828892339359598,20.726453474046213
120,0.7370305345665203,27.701452942875964,20.854524260494987
121,0.743172455687908,27.9622026069326,21.340970515489396
122,0.7493143768092957,28.42018006751818,21.83513181858773
123,0.7554562979306834,28.80063841004549,22.068449959411026
124,0.761598219052071,29.019129808468474,22.102526564232758
125,0.7677401401734587,29.176856387381154,22.159130255134254
126,0.7738820612948464,29.305255500915653,22.340725913091088
127,0.780023982416234,29.285322893041478,22.579026865137
128,0.7861659035376217,29.03593113741268,22.734342445076926
129,0.7923078246590094,28.650382491168465,22.692906224076612
130,0.7984497457803971,28.329680047487376,22.442135273296046
131,0.8045916669017847,28.23519928878261,22.081534174564034
132,0.8107335880231724,28.392796937290687,21.73392774614212
133,0.8168755091445601,28.704899160892467,21.459216082617463
134,0.8230174302659478,29.05608918471701,21.280248339739263
135,0.8291593513873354,29.371006357455947,21.2784286194524
136,0.8353012725087231,29.636582968616253,21.556351180026386
137,0.8414431936301108,29.909792666948988,22.017306070060854
138,0.8475851147514984,30.211321145161207,22.385387507187144
139,0.8537270358728861,30.393478405181085,22.55053693960152
140,0.8598689569942738,30.30768057001533,22.677500834868244
141,0.8660108781156615,30.048471607970555,22.96997931933247
142,0.8721527992370491,29.799638269487218,23.463444334364095
143,0.8782947203584368,29.65433505382066,23.97739635824772
144,0.8844366414798245,29.66816110789304,24.251006647459764
145,0.8905785626012122,29.8168408153216,24.138713724708804
146,0.8967204837225998,30.003176897629515,23.674383060708873
147,0.9028624048439875,30.171176381831437,23.070693413311098
148,0.9090043259653752,30.29145255003554,22.628562297193138
149,0.9151462470867628,30.410120918789364,22.512430526958774
150,0.9212881682081504,30.61940881611591,22.65095024594447
151,0.9274300893295381,30.828489878625764,22.857216451847087
152,0.9335720104509257,30.85105561344286,22.98408746444231
153,0.9397139315723134,30.658452505241392,22.99184620598062
154,0.9458558526937011,30.361483351022848,22.91914535615533
155,0.9519977738150888,30.09057563321213,22.800606418664927
156,0.9581396949364764,29.882376617545084,22.63419384075906
157,0.9642816160578641,29.686304458634144,22.437284854674445
158,0.9704235371792518,29.517952242624574,22.283739413389167
159,0.9765654583006395,29.49335032687821,22.22999273230988
160,0.9827073794220271,29.711640982060132,22.248280886682686
161,0.9888493005434148,30.090376405131224,22.27334165814205
162,0.9949912216648025,30.38602423558442,22.276386086183514
163,1.0011331427861903,30.479356700558256,22.255196327873783
164,1.0072750639075778,30.47879224648625,22.150757017143764
165,1.0134169850289656,30.48971181237315,21.888667230757914
166,1.0195589061503532,30.490714372860655,21.571002230296088
167,1.025700827271741,30.405326921328122,21.417696331682706
168,1.0318427483931285,30.19225703996824,21.468925549516165
169,1.0379846695145163,29.93304262594738,21.574430265612303
170,1.0441265906359039,29.78901555487206,21.604885445392128
171,1.0502685117572914,29.824948063474988,21.51650584363081
172,1.0564104328786792,29.93411957468418,21.34501436625337
173,1.0625523540000668,30.03681816832778,21.2034061717913
174,1.0686942751214545,30.215543231349102,21.1853657915713
175,1.074836196242842,30.508985597294384,21.285669750815195
176,1.0809781173642299,30.804666325201474,21.436745760064607
177,1.0871200384856174,30.99384558775062,21.57369934253799
178,1.0932619596070052,31.036638027416192,21.66759644613223
179,1.0994038807283928,30.932294951849048,21.745158201146147
180,1.1055458018497806,30.758633033815894,21.878596825915583
181,1.1116877229711681,30.62015845444909,22.12233377090902
182,1.117829644092556,30.53762613246543,22.457925252991902
183,1.1239715652139435,30.49399357796327,22.811291060293314
184,1.1301134863353313,30.435450677798407,23.095723874787726
185,1.1362554074567188,30.245235184556634,23.238848548569916
186,1.1423973285781066,29.892096715316864,23.230340909102583
187,1.1485392496994942,29.505282501267047,23.157280073725865
188,1.154681170820882,29.19259384129712,23.13994068103437
189,1.1608230919422695,28.961718412449326,23.21449404024389
190,1.1669650130636573,28.822335672372372,23.314620936017715
191,1.1731069341850449,28.761811550998978,23.36190762119776
192,1.1792488553064326,28.752245708356035,23.361755239346927
193,1.1853907764278202,28.814993418964082,23.384026802664188
194,1.191532697549208,28.88391678556496,23.470075222799665
195,1.1976746186705955,28.830157999490154,23.585213497993408
196,1.2038165397919833,28.694467014135167,23.676329340374867
197,1.209958460913371,28.55385270328553,23.724455604022648
198,1.2161003820347587,28.380442652657226,23.752817081243293
199,1.2222423031561462,28.181203276938223,23.783820104151822
200,1.228384224277534,28.025842429434373,23.816646950921708
201,1.2345261453989216,27.987718368936907,23.831803951253715
202,1.2406680665203094,28.103600943892502,23.820625941186442
203,1.246809987641697,28.37223881290822,23.812317436585754
204,1.2529519087630847,28.74734702975449,23.8756517725177
205,1.2590938298844723,29.119014426724988,24.069082377891537
206,1.26523575100586,29.396506559002642,24.34386101036386
207,1.2713776721272476,29.559118832842596,24.560994561158296
208,1.2775195932486354,29.62705318276557,24.62007058917633
209,1.283661514370023,29.608383022256692,24.50374918263578
210,1.2898034354914107,29.502462247068596,24.268526978787182
211,1.2959453566127983,29.301457029884062,24.00003902610567
212,1.302087277734186,29.000859255137428,23.763609751153066
213,1.3082291988555736,28.635517295476852,23.566046213204107
214,1.3143711199769612,28.324150307616794,23.392263142837525
215,1.320513041098349,28.197262159492578,23.23354869294127
216,1.3266549622197366,28.28901452602085,23.090303901565644
217,1.3327968833411243,28.52731008704541,22.985743006543718
218,1.338938804462512,28.809342950705027,23.005112149463493
219,1.3450807255838997,29.059393158367367,23.220472798171954
220,1.3512226467052872,29.236288638804453,23.600156824621127
221,1.357364567826675,29.34176190313997,24.016914109161934
222,1.3635064889480626,29.417743815982433,24.369021505451155
223,1.3696484100694504,29.529528904086536,24.624451491837185
224,1.375790331190838,29.64430355952878,24.762595733219978
225,1.3819322523122257,29.65045117147057,24.77153863142715
226,1.3880741734336133,29.481818657036396,24.66737222687099
227,1.394216094555001,29.189988182816045,24.46581868730049
228,1.4003580156763886,28.8751348141427,24.1948540766504
229,1.4064999367977764,28.68092153808052,23.89904619602235
230,1.412641857919164,28.75259383034962,23.605019497692556
231,1.4187837790405518,29.153397861231902,23.34329891213023
232,1.4249257001619393,29.79115198992046,23.123239394883054
233,1.431067621283327,30.44380175372234,22.910532363940572
234,1.4372095424047147,30.932558936130516,22.687349364143415
235,1.4433514635261024,31.24240674258847,22.478953876171005
236,1.44949338464749,31.45445565973701,22.320310828476405
237,1.4556353057688778,31.6546661617891,22.201904580851217
238,1.4617772268902653,31.937900730157594,22.149690005668468
239,1.4679191480116531,32.365629340290695,22.21390372505769
240,1.4740610691330407,32.849215216644474,22.387837048999447
241,1.4802029902544285,33.28124396914914,22.584381661121135
242,1.486344911375816,33.621716033064295,22.719290197211233
243,1.4924868324972038,33.800055226579026,22.766262209376844
244,1.4986287536185914,33.76988098491221,22.718459994427217
245,1.5047706747399792,33.624149821472585,22.57143123713096
246,1.5109125958613667,33.455043642628475,22.364535188222604
247,1.5170545169827545,33.2914425515419,22.169166155246092
248,1.523196438104142,33.09557071963602,22.036728677690913
249,1.5293383592255299,32.83927256093661,21.992260669270568
250,1.5354802803469174,32.49723994505966,22.03678826717875
251,1.5416222014683052,32.09761774679868,22.14369274395405
252,1.5477641225896928,31.744126837314383,22.27671705691467
253,1.5539060437110805,31.55968065776816,22.3851372225027
254,1.560047964832468,31.5912547756905,22.443643588244527
255,1.5661898859538559,31.79952547566802,22.491577868900816
256,1.5723318070752434,32.096640766429246,22.571349099527087
257,1.578473728196631,32.31028868907074,22.66598218998473
258,1.5846156493180188,32.2890101830184,22.724116836805095
259,1.5907575704394064,32.10152517601416,22.701304373611666
260,1.5968994915607941,31.914518720710117,22.577835233140103
261,1.6030414126821817,31.824473295618816,22.372743349319876
262,1.6091833338035695,31.845208938073238,22.167120843650288
263,1.615325254924957,31.94396588478218,22.012853918464877
264,1.6214671760463448,32.06421173675889,21.929230793739613
265,1.6276090971677324,32.136364030323065,21.918968093869786
266,1.6337510182891202,32.114041367989635,21.99398821545157
267,1.6398929394105077,32.04301125448779,22.15928821883333
268,1.6460348605318955,32.02937034917259,22.405179760545867
269,1.652176781653283,32.0987799227145,22.689465956828148
270,1.6583187027746709,32.20944230506389,22.960235815004417
271,1.6644606238960584,32.357756496682605,23.194895151216393
272,1.6706025450174462,32.55676760806558,23.40096224737343
273,1.6767444661388338,32.7834565287183,23.592891637222912
274,1.6828863872602216,33.018273903039976,23.776200024556818
275,1.6890283083816091,33.22527170194533,23.957377313901603
276,1.695170229502997,33.302652663981384,24.092527153196293
277,1.7013121506243845,33.146204448934,24.116505858050957
278,1.7074540717457722,32.74211820532828,24.007652199756897
279,1.7135959928671598,32.19128213009966,23.83682785124182
280,1.7197379139885476,31.715148542392303,23.712341245382678
281,1.7258798351099351,31.512625752141325,23.68679763787098
282,1.732021756231323,31.60864189934194,23.755513570278747
283,1.7381636773527105,31.84887149323043,23.912386812794846
284,1.7443055984740983,32.02829913057902,24.129482742790422
285,1.7504475195954858,32.011879239005864,24.32213757086661
286,1.7565894407168736,31.802867776652473,24.405881267170983
287,1.7627313618382612,31.528979537083853,24.364037970632396
288,1.768873282959649,31.362622404793314,24.241522165601673
289,1.7750152040810365,31.379777430307207,24.07787342659957
290,1.7811571252024243,31.519741963971942,23.871641207731756
291,1.7872990463238119,31.658281648458253,23.601083858908368
292,1.7934409674451997,31.690754620049873,23.300619199615248
293,1.7995828885665872,31.66189775573176,23.08672642849484
294,1.805724809687975,31.696339006977283,23.01637204188169
295,1.8118667308093626,31.87780583850515,23.066349226980165
296,1.8180086519307503,32.17541081759131,23.219076809723838
297,1.824150573052138,32.49350830126279,23.477284193267064
298,1.8302924941735257,32.71496266137819,23.77659638066282
299,1.8364344152949132,32.75025674158782,23.998013372576647
300,1.8425763364163008,32.60449314398493,24.056066470032345
301,1.8487182575376886,32.36175303009034,23.95481260490663
302,1.8548601786590762,32.111355357173224,23.763346176900527
303,1.861002099780464,31.909576326127556,23.551344158309764
304,1.8671440209018515,31.81235957210667,23.341830541964647
305,1.8732859420232393,31.892208262382685,23.13834352993355
306,1.8794278631446268,32.14946424918109,22.954453110280163
307,1.8855697842660146,32.43925730647639,22.783764771514274
308,1.8917117053874022,32.59126237919669,22.594808339658915
309,1.89785362650879,32.54631350829685,22.378563644515566
310,1.9039955476301775,32.37418204757367,22.163746859544126
311,1.9101374687515653,32.17787290303029,21.987704108858804
312,1.9162793898729529,31.988038199606635,21.876762558143007
313,1.9224213109943407,31.811230390338448,21.847202168818917
314,1.9285632321157282,31.702393335868482,21.89033656873548
315,1.934705153237116,31.70947219067785,21.967508540557933
316,1.9408470743585036,31.858806085944313,22.052047373976205
317,1.9469889954798913,32.15822498584282,22.143123114944075
318,1.953130916601279,32.557827862319115,22.241859753008928
319,1.9592728377226667,32.984718316200244,22.34375381505923
320,1.9654147588440543,33.368484431511554,22.441284001226418
321,1.971556679965442,33.64370450177706,22.505226739878065
322,1.9776986010868296,33.7711683769268,22.50545167064373
323,1.9838405222082174,33.74140816879373,22.481760772355496
324,1.989982443329605,33.579532882581994,22.541292772930632
325,1.9961243644509927,33.355563506791256,22.768922709014127
326,2.0022662855723805,33.14444279916538,23.140482483470834
327,2.008408206693768,32.94560827216899,23.53774980983581
328,2.0145501278151556,32.71678012449138,23.855505410052718
329,2.020692048936543,32.479507253383346,24.08621311971402
330,2.026833970057931,32.292135331207305,24.262342618130006
331,2.0329758911793188,32.154888309137256,24.39340882134219
332,2.0391178123007063,32.08737459365839,24.5042274491533
333,2.045259733422094,32.217743493154316,24.651266581501936
334,2.051401654543482,32.594288934518225,24.840396358178985
335,2.0575435756648695,33.059668059551285,25.019643800491014
336,2.063685496786257,33.42966717934577,25.162242166103415
337,2.0698274179076446,33.59159127717925,25.26626702910932
338,2.0759693390290326,33.53759346881916,25.308695792287306
339,2.08211126015042,33.42550580715104,25.305188392235017
340,2.0882531812718077,33.391838135433524,25.33059616831727
341,2.0943951023931953,33.40184966583465,25.389000554154965
342,2.100537023514583,33.38874728277387,25.409814536694043
343,2.106678944635971,33.3173102395408,25.399345758217514
344,2.1128208657573584,33.162788608676024,25.4250540243756
345,2.118962786878746,32.98449104716373,25.4965807378714
346,2.1251047080001335,32.92588886701114,25.572946644199284
347,2.1312466291215215,33.062320689704016,25.623181523121826
348,2.137388550242909,33.27928808367386,25.677945727871535
349,2.1435304713642966,33.349548156386106,25.82979113515881
350,2.149672392485684,33.126895892501004,26.107466060681592
351,2.155814313607072,32.615865459506026,26.40583578715508
352,2.1619562347284598,31.929605258986882,26.595758255227082
353,2.1680981558498473,31.235883190181852,26.641701017342072
354,2.174240076971235,30.661744078810795,26.6118056690926
355,2.180381998092623,30.244877121017367,26.595854349257404
356,2.1865239192140105,30.00684041911104,26.63039096603326
357,2.192665840335398,29.978806827026595,26.71827047668573
358,2.1988077614567856,30.144468425339255,26.852978028931002
359,2.2049496825781736,30.408425082688115,27.02804763550524
360,2.211091603699561,30.6140612933936,27.250146206519844
361,2.2172335248209487,30.622059216150348,27.492837640652784
362,2.2233754459423363,30.43112756156783,27.671630137580454
363,2.2295173670637243,30.18293522359283,27.721563436031808
364,2.235659288185112,29.987744550153682,27.651948712129393
365,2.2418012093064994,29.860698284808194,27.50181990634465
366,2.247943130427887,29.78563161910462,27.28579142675752
367,2.254085051549275,29.713785680991684,27.029848624357072
368,2.2602269726706625,29.61319742245842,26.828259682657677
369,2.26636889379205,29.55772180395219,26.762011363919594
370,2.2725108149134376,29.622300656170086,26.773250818063183
371,2.2786527360348257,29.685441687756224,26.72168709738124
372,2.284794657156213,29.52004583136808,26.509919005543097
373,2.2909365782776008,29.082310496734124,26.111175532251938
374,2.2970784993989883,28.560769325524728,25.61850456729643
375,2.3032204205203763,28.153926124697428,25.2608281711312
376,2.309362341641764,27.924290678300377,25.182333985098996
377,2.3155042627631515,27.878716218635677,25.28193475956776
378,2.321646183884539,28.0158897018396,25.395121690772054
379,2.327788105005927,28.260610086357545,25.45845749566892
380,2.3339300261273146,28.51023793963528,25.439532796126063
381,2.340071947248702,28.709853482724807,25.25795378551052
382,2.3462138683700897,28.848898967289454,24.84647004018402
383,2.3523557894914777,28.996353059434373,24.285897757681198
384,2.3584977106128653,29.306797831525078,23.77809050058123
385,2.364639631734253,29.877641536167697,23.443514006473055
386,2.3707815528556404,30.584231213706776,23.252747774956646
387,2.376923473977028,31.073476422280073,23.147469384401433
388,2.383065395098416,31.00973279688882,23.101181787709937
389,2.3892073162198035,30.37819751954808,23.078807354935563
390,2.395349237341191,29.505240776194672,23.04115003470298
391,2.4014911584625787,28.815999061453585,22.980104991716217
392,2.4076330795839667,28.550858610688234,22.89743747941807
393,2.4137750007053542,28.583283200932847,22.785716683888175
394,2.419916921826742,28.590527875858463,22.63031369386992
395,2.4260588429481293,28.463579894383514,22.420465149717206
396,2.4322007640695174,28.36621103384124,22.212048763024455
397,2.438342685190905,28.423425611883403,22.144677069385143
398,2.4444846063122925,28.6292009494632,22.330129191271425
399,2.45062652743368,28.94998346783258,22.76009545936724
400,2.456768448555068,29.272588574943025,23.32778498034892
401,2.4629103696764556,29.466988969953473,23.87196757564658
402,2.469052290797843,29.615271030718052,24.209517270893226
403,2.4751942119192307,29.923129825647553,24.22293812475382
404,2.4813361330406187,30.397213803181703,23.95142677763028
405,2.4874780541620063,30.800255746447217,23.56593102392923
406,2.493619975283394,30.92884002078226,23.224169251052754
407,2.4997618964047814,30.793129367359963,22.96369607561775
408,2.5059038175261694,30.447804165104213,22.7455667098828
409,2.512045738647557,29.87767324830708,22.551540480376016
410,2.5181876597689445,29.201237394711494,22.38934780565384
411,2.524329580890332,28.697361049420778,22.208683659963167
412,2.53047150201172,28.477238618526638,21.898258792756636
413,2.5366134231331077,28.4219698894071,21.439901258931513
414,2.5427553442544952,28.480799662793316,21.02123233098866
415,2.548897265375883,28.68926221555651,20.91185115466734
416,2.555039186497271,28.917109953809128,21.230839736467537
417,2.5611811076186584,28.890863503561295,21.834467019630793
418,2.567323028740046,28.53853432991806,22.372293871568882
419,2.5734649498614335,28.14707737220757,22.51746499619898
420,2.5796068709828215,28.002207911689595,22.229769130401667
421,2.585748792104209,28.001437522937632,21.732279090127076
422,2.5918907132255966,27.835322241460563,21.22264367870837
423,2.598032634346984,27.41871672297078,20.734032756593656
424,2.604174555468372,27.008483676289153,20.277979488987757
425,2.6103164765897597,26.93224091099415,20.002677525270155
426,2.6164583977111473,27.19937842988638,20.111177407713267
427,2.622600318832535,27.50579060700714,20.596086437748188
428,2.6287422399539224,27.686949583755528,21.160030443752643
429,2.6348841610753104,27.90045832070807,21.49079037566927
430,2.641026082196698,28.256216762935374,21.563401455224433
431,2.6471680033180855,28.573646314520673,21.62231322090016
432,2.653309924439473,28.672374891485948,21.875201583410984
433,2.659451845560861,28.63821257130284,22.212379285221246
434,2.6655937666822487,28.691380747729735,22.31665497208145
435,2.6717356878036362,28.97274548460027,22.074509073635095
436,2.677877608925024,29.3800449773774,21.707068704736518
437,2.684019530046412,29.54808881496975,21.458424186904733
438,2.6901614511677994,29.227925701689504,21.360194162316073
439,2.696303372289187,28.62048949739226,21.3407284179575
440,2.7024452934105745,28.112910751724424,21.388937214142327
441,2.7085872145319625,27.849494453172753,21.53683694929476
442,2.71472913565335,27.72833283915325,21.7570908402534
443,2.7208710567747376,27.67872194157197,21.947981854975747
444,2.727012977896125,27.74140003623047,21.983991971394648
445,2.733154899017513,27.90046897652791,21.759173851335955
446,2.7392968201389007,28.076092545603878,21.286683908507207
447,2.7454387412602883,28.332297917551077,20.79774122006744
448,2.751580662381676,28.862321171996445,20.582073353944406
449,2.757722583503064,29.638352585933806,20.66860700340594
450,2.7638645046244514,30.19905994942083,20.835918137268333
451,2.770006425745839,29.979570241165398,20.938574606687467
452,2.7761483468672266,28.945257335659626,21.04469150487681
453,2.7822902679886146,27.741731222874698,21.23938066004225
454,2.788432189110002,27.0459729547425,21.46886893517759
455,2.7945741102313897,26.9507210305329,21.627285541763005
456,2.8007160313527772,27.080004433416303,21.697889543857634
457,2.8068579524741653,27.037670783703106,21.740535761836817
458,2.812999873595553,26.71429961045114,21.781869778512686
459,2.8191417947169404,26.381434016983142,21.786468510935016
460,2.825283715838328,26.453090148941687,21.77183187711936
461,2.831425636959716,26.976089466510466,21.867996224985326
462,2.8375675580811035,27.48131813882811,22.13622106669635
463,2.843709479202491,27.590888738165827,22.3451988641074
464,2.8498514003238786,27.528262726263907,22.16206719682639
465,2.8559933214452666,27.65845977906964,21.657127585055406
466,2.862135242566654,27.870917976481284,21.33805796323749
467,2.8682771636880418,27.83805262048929,21.5461695151546
468,2.8744190848094293,27.57421127176001,22.112361272760932
469,2.8805610059308173,27.382291491628596,22.701078294589635
470,2.886702927052205,27.437612609955313,23.179828102846304
471,2.8928448481735924,27.578128921940916,23.531060168932235
472,2.89898676929498,27.524123805207147,23.68347744641815
473,2.9051286904163676,27.272963849738076,23.55188673067313
474,2.9112706115377556,27.048840064703228,23.108358047098886
475,2.917412532659143,26.927111266425655,22.421160837449065
476,2.9235544537805307,26.8459870579502,21.666673421536697
477,2.9296963749019183,26.89525990498959,21.085912203829807
478,2.9358382960233063,27.12002109750512,20.899506961451213
479,2.941980217144694,27.29200340400528,21.123817806263173
480,2.9481221382660814,27.19616464399637,21.508505056284246
481,2.954264059387469,26.89032865591022,21.69428092544083
482,2.960405980508857,26.57939919755383,21.608645238251047
483,2.9665479016302445,26.453179785086014,21.49487358652765
484,2.972689822751632,26.59191175901375,21.66252397063678
485,2.9788317438730196,26.820387346078466,22.162136579456348
486,2.9849736649944076,26.860460722875995,22.85144587422706
487,2.991115586115795,26.627392055753344,23.537922672445987
488,2.9972575072371828,26.33845838901338,24.08043017015531
489,3.0033994283585703,26.283208872881325,24.376017423170342
490,3.0095413494799583,26.50609111032613,24.390997865890686
491,3.015683270601346,26.85413170417386,24.22186822930146
492,3.0218251917227335,27.31236184055078,24.00772575346711
493,3.027967112844121,27.800879535121712,23.870696006882415
494,3.034109033965509,27.944050011575946,23.90438774083042
495,3.0402509550868966,27.266573945326346,24.16925386644964
496,3.046392876208284,26.13813454942503,24.625649341483644
497,3.0525347973296717,25.410622152858327,25.117146109877574
498,3.0586767184510597,25.471128126602487,25.464762712976704
499,3.0648186395724473,25.876729750540914,25.51374591106891
500,3.070960560693835,26.11140596039264,25.26488201316288
501,3.0771024818152224,25.994603485329275,24.8312707513478
502,3.0832444029366104,25.567980841144564,24.46634705168282
503,3.089386324057998,24.97455992318819,24.109268755808213
504,3.0955282451793855,24.448529367962113,23.613036000155077
505,3.101670166300773,24.354460228032362,23.011977287147104
506,3.107812087422161,24.91386385852806,22.61274786737383
507,3.1139540085435486,25.921085545050374,22.423636622813454
508,3.120095929664936,26.817203366349123,22.288297873270633
509,3.1262378507863238,27.139044018475097,22.237786151284787
510,3.1323797719077118,26.85015205977014,22.433231531063885
511,3.1385216930290993,26.326507608455255,22.617676873702216
512,3.144663614150487,26.190521098778152,22.230640963946517
513,3.1508055352718745,26.96290233093174,21.058381578925633
514,3.156947456393262,28.390536636745615,19.759725680311124
515,3.16308937751465,29.694119191751156,19.090377984215266
516,3.1692312986360376,30.36053696459798,19.269422784257223
517,3.175373219757425,30.486377357537915,19.906374781539494
518,3.1815151408788127,30.280890385970245,20.485487019169305
519,3.1876570620002007,29.91901853619535,20.748941389161747
520,3.1937989831215883,29.496830231172847,20.724109968310277
521,3.199940904242976,28.995414139723025,20.613487460720172
